booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-025016,2025-01-19,2025-02-07,2025-02-08,13,Direct Client - Walk-in,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,10,0,1919.89,1340.02,EUR
BK-025017,2025-01-11,2025-03-23,2025-03-24,6,Southern Cross Holidays,2,Airport Transfer,Transfer,Paris,5,Camille Moreau,Completed,6,0,511.82,367.78,EUR
BK-025018,2025-01-31,2025-04-29,2025-04-30,14,Direct Client - Web,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,6,0,1147.29,802.22,EUR
BK-025019,2025-01-30,2025-03-10,2025-03-11,14,Direct Client - Web,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Cancelled,2,1,160.09,124.9,EUR
BK-025020,2025-01-04,2025-02-02,2025-02-05,10,Seoul Wanderers Co.,14,Versailles Day Trip,Tour,Versailles,7,Isabelle Leroy,Completed,2,3,229.32,150.74,EUR
BK-025021,2025-01-09,2025-02-09,2025-02-17,1,Sakura Travel Group,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Completed,11,8,25888.45,19618.41,EUR
BK-025022,2025-01-03,2025-01-20,2025-02-01,9,Maple Leaf Journeys,16,Hotel Vieux Lyon,Accommodation,Lyon,8,Thomas Roux,Cancelled,1,12,2313.04,1707.54,EUR
BK-025023,2025-01-31,2025-03-03,2025-03-06,4,Voyages Lumiere,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Cancelled,9,3,8103.55,5661.98,EUR
BK-025024,2025-01-22,2025-04-20,2025-04-21,20,Swiss Premium Tours,13,Private Car Service,Transfer,Multi-city,8,Thomas Roux,Cancelled,3,0,445.42,292.44,EUR
BK-025025,2025-01-28,2025-02-04,2025-02-05,18,Thai Smile Holidays,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Completed,3,0,425.79,241.12,EUR
BK-025026,2025-01-04,2025-03-28,2025-03-29,15,Horizon Corp Events,13,Private Car Service,Transfer,Multi-city,8,Thomas Roux,Completed,6,0,715.24,560.75,EUR
BK-025027,2025-01-09,2025-03-13,2025-03-14,4,Voyages Lumiere,9,Lyon Food Tour,Tour,Lyon,3,Sophie Laurent,Completed,11,0,1149.98,703.43,EUR
BK-025028,2025-01-11,2025-02-22,2025-02-24,13,Direct Client - Walk-in,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,7,2,467.8,339.86,EUR
BK-025029,2025-01-24,2025-02-28,2025-03-01,8,Nordic Explorers AB,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,3,0,394.34,263.89,EUR
BK-025030,2025-01-15,2025-03-10,2025-03-11,19,Amazon Corp Travel,19,Ski Package Alps,Tour,Chamonix,5,Camille Moreau,Completed,2,0,177.4,113.35,EUR
BK-025031,2025-01-02,2025-03-22,2025-03-23,13,Direct Client - Walk-in,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,7,0,778.87,439.33,EUR
BK-025032,2025-01-21,2025-03-04,2025-03-13,17,Andalucia Sun Tours,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,3,Sophie Laurent,Completed,4,9,4006.41,2413.99,EUR
BK-025033,2025-01-14,2025-03-18,2025-03-19,10,Seoul Wanderers Co.,17,Strasbourg Christmas Tour,Tour,Strasbourg,4,Jean-Luc Bernard,Completed,6,1,782.2,563.8,EUR
BK-025034,2025-01-19,2025-02-02,2025-02-10,15,Horizon Corp Events,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,4,8,6985.81,4736.05,EUR
BK-025035,2025-01-26,2025-04-21,2025-04-22,5,Gulf Luxury Travel,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Completed,12,1,1764.88,1406.72,EUR
BK-025036,2025-01-23,2025-03-17,2025-03-20,13,Direct Client - Walk-in,7,Nice Coastal Tour,Tour,Nice,3,Sophie Laurent,Completed,9,3,1121.39,638.3,EUR
BK-025037,2025-01-31,2025-03-28,2025-03-29,7,Beijing Star International,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,10,0,1208.86,769.77,EUR
BK-025038,2025-01-09,2025-02-26,2025-02-27,14,Direct Client - Web,2,Airport Transfer,Transfer,Paris,6,Nicolas Petit,Completed,9,0,1110.72,646.57,EUR
BK-025039,2025-01-14,2025-02-14,2025-02-15,20,Swiss Premium Tours,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,12,0,576.68,365.26,EUR
BK-025040,2025-01-09,2025-01-25,2025-01-26,20,Swiss Premium Tours,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Completed,4,1,251.09,194.41,EUR
BK-025041,2025-01-09,2025-01-30,2025-02-05,9,Maple Leaf Journeys,3,Hotel Le Marais,Accommodation,Paris,5,Camille Moreau,Completed,12,6,22734.84,17472.84,EUR
BK-025042,2025-01-15,2025-03-06,2025-03-08,5,Gulf Luxury Travel,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Cancelled,8,2,714.04,447.92,EUR
BK-025043,2025-01-12,2025-02-02,2025-02-13,15,Horizon Corp Events,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Completed,4,11,7893.98,6159.09,EUR
BK-025044,2025-01-30,2025-03-01,2025-03-02,15,Horizon Corp Events,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,10,0,1274.31,856.5,EUR
BK-025045,2025-01-21,2025-01-22,2025-01-23,13,Direct Client - Walk-in,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Completed,2,0,286.44,177.8,EUR
BK-025046,2025-01-27,2025-02-26,2025-03-01,4,Voyages Lumiere,9,Lyon Food Tour,Tour,Lyon,6,Nicolas Petit,Completed,12,3,675.16,391.31,EUR
BK-025047,2025-01-16,2025-01-23,2025-01-24,19,Amazon Corp Travel,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,3,1,173.69,101.76,EUR
BK-025048,2025-01-25,2025-04-25,2025-04-26,1,Sakura Travel Group,7,Nice Coastal Tour,Tour,Nice,3,Sophie Laurent,Completed,10,0,1532.38,859.96,EUR
BK-025049,2025-01-03,2025-02-11,2025-02-13,15,Horizon Corp Events,15,Provence Lavender Tour,Tour,Provence,3,Sophie Laurent,Cancelled,10,2,1358.28,987.57,EUR
BK-025050,2025-01-11,2025-01-28,2025-02-05,17,Andalucia Sun Tours,8,Hotel Promenade Nice,Accommodation,Nice,4,Jean-Luc Bernard,Cancelled,12,8,23699.42,14530.44,EUR
BK-025051,2025-01-16,2025-03-02,2025-03-14,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,7,12,27773.02,17241.48,EUR
BK-025052,2025-01-13,2025-02-12,2025-02-13,8,Nordic Explorers AB,7,Nice Coastal Tour,Tour,Nice,5,Camille Moreau,Completed,12,1,2159.72,1372.85,EUR
BK-025053,2025-01-02,2025-01-29,2025-01-30,2,Alpine Adventures GmbH,10,Mont Blanc Excursion,Tour,Chamonix,3,Sophie Laurent,Completed,5,1,316.9,177.55,EUR
BK-025054,2025-01-02,2025-02-23,2025-02-25,19,Amazon Corp Travel,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,4,2,419.68,308.91,EUR
BK-025055,2025-01-10,2025-01-26,2025-02-06,16,Mumbai Getaways Pvt,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,4,11,6902.3,4982.2,EUR
BK-025056,2025-01-25,2025-04-16,2025-04-17,15,Horizon Corp Events,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Cancelled,9,0,1047.29,615.77,EUR
BK-025057,2025-01-21,2025-03-31,2025-04-02,13,Direct Client - Walk-in,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Cancelled,7,2,3634.27,2515.8,EUR
BK-025058,2025-01-03,2025-03-12,2025-03-13,15,Horizon Corp Events,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,11,0,442.14,332.22,EUR
BK-025059,2025-01-26,2025-02-03,2025-02-04,18,Thai Smile Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,4,Jean-Luc Bernard,Cancelled,7,1,1397.09,1005.88,EUR
BK-025060,2025-01-25,2025-04-22,2025-04-24,15,Horizon Corp Events,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,4,2,669.4,438.97,EUR
BK-025061,2025-01-03,2025-01-12,2025-01-23,7,Beijing Star International,20,Hotel Negresco Nice,Accommodation,Nice,6,Nicolas Petit,Completed,5,11,17912.14,11872.87,EUR
BK-025062,2025-01-13,2025-02-14,2025-02-17,6,Southern Cross Holidays,19,Ski Package Alps,Tour,Chamonix,5,Camille Moreau,Completed,1,3,149.53,90.9,EUR
BK-025063,2025-01-31,2025-04-21,2025-04-22,8,Nordic Explorers AB,5,Wine Tasting Bordeaux,Tour,Bordeaux,2,Pierre Martin,Completed,8,0,1160.41,818.97,EUR
BK-025064,2025-01-01,2025-03-20,2025-03-21,20,Swiss Premium Tours,2,Airport Transfer,Transfer,Paris,1,Marie Dubois,Completed,11,0,582.45,418.62,EUR
BK-025065,2025-01-05,2025-03-13,2025-03-14,20,Swiss Premium Tours,13,Private Car Service,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,10,0,707.99,491.4,EUR
BK-025066,2025-01-31,2025-02-12,2025-02-15,16,Mumbai Getaways Pvt,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Completed,4,3,327.84,222.91,EUR
BK-025067,2025-01-11,2025-02-08,2025-02-09,6,Southern Cross Holidays,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,10,0,1083.81,737.3,EUR
BK-025068,2025-02-08,2025-04-21,2025-04-22,18,Thai Smile Holidays,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,12,0,836.93,498.48,EUR
BK-025069,2025-02-22,2025-03-09,2025-03-10,10,Seoul Wanderers Co.,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,5,0,480.34,301.42,EUR
BK-025070,2025-02-01,2025-03-31,2025-04-01,12,Kiwi Adventures Ltd,9,Lyon Food Tour,Tour,Lyon,2,Pierre Martin,Cancelled,12,0,2082.53,1431.41,EUR
BK-025071,2025-02-01,2025-02-26,2025-02-27,4,Voyages Lumiere,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,8,1,793.85,558.14,EUR
BK-025072,2025-02-25,2025-03-30,2025-04-08,8,Nordic Explorers AB,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Completed,1,9,3055.63,1840.1,EUR
BK-025073,2025-02-09,2025-02-23,2025-02-24,8,Nordic Explorers AB,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Cancelled,3,0,272.95,154.73,EUR
BK-025074,2025-02-25,2025-05-13,2025-05-14,20,Swiss Premium Tours,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Cancelled,8,1,792.08,506.38,EUR
BK-025075,2025-02-05,2025-04-02,2025-04-05,2,Alpine Adventures GmbH,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Cancelled,8,3,1315.16,863.52,EUR
BK-025076,2025-02-21,2025-03-21,2025-03-22,6,Southern Cross Holidays,7,Nice Coastal Tour,Tour,Nice,3,Sophie Laurent,Completed,6,0,393.13,254.27,EUR
BK-025077,2025-02-18,2025-05-09,2025-05-12,4,Voyages Lumiere,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Cancelled,8,3,3771.15,2225.34,EUR
BK-025078,2025-02-07,2025-03-18,2025-03-19,19,Amazon Corp Travel,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,9,0,461.25,325.48,EUR
BK-025079,2025-02-13,2025-03-30,2025-03-31,6,Southern Cross Holidays,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,10,0,1445.26,1010.93,EUR
BK-025080,2025-02-28,2025-05-16,2025-05-17,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,5,Camille Moreau,Completed,5,0,195.05,121.84,EUR
BK-025081,2025-02-07,2025-04-05,2025-04-06,15,Horizon Corp Events,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,6,1,1165.19,913.27,EUR
BK-025082,2025-02-12,2025-04-23,2025-04-25,16,Mumbai Getaways Pvt,14,Versailles Day Trip,Tour,Versailles,7,Isabelle Leroy,Completed,7,2,962.73,745.79,EUR
BK-025083,2025-02-16,2025-04-20,2025-04-22,4,Voyages Lumiere,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,6,2,1146.96,645.81,EUR
BK-025084,2025-02-24,2025-05-10,2025-05-12,11,Roma Viaggi SRL,14,Versailles Day Trip,Tour,Versailles,2,Pierre Martin,Completed,2,2,212.22,150.74,EUR
BK-025085,2025-02-05,2025-03-20,2025-03-23,1,Sakura Travel Group,14,Versailles Day Trip,Tour,Versailles,5,Camille Moreau,Completed,3,3,341.14,219.86,EUR
BK-025086,2025-02-20,2025-04-07,2025-04-08,18,Thai Smile Holidays,2,Airport Transfer,Transfer,Paris,1,Marie Dubois,Completed,5,0,563.19,367.09,EUR
BK-025087,2025-02-21,2025-04-12,2025-04-21,6,Southern Cross Holidays,8,Hotel Promenade Nice,Accommodation,Nice,6,Nicolas Petit,Completed,1,9,2459.94,1415.83,EUR
BK-025088,2025-02-15,2025-03-30,2025-03-31,1,Sakura Travel Group,1,City Walking Tour,Tour,Paris,3,Sophie Laurent,Completed,3,1,300.58,173.58,EUR
BK-025089,2025-02-27,2025-03-28,2025-03-29,6,Southern Cross Holidays,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Cancelled,5,0,774.95,500.28,EUR
BK-025090,2025-02-27,2025-03-17,2025-03-24,8,Nordic Explorers AB,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,12,7,8895.56,6830.18,EUR
BK-025091,2025-02-09,2025-04-26,2025-05-07,3,Pacific Coast Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Cancelled,11,11,12866.8,9241.34,EUR
BK-025092,2025-02-09,2025-03-29,2025-03-30,18,Thai Smile Holidays,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Completed,4,1,738.54,588.97,EUR
BK-025093,2025-02-17,2025-05-13,2025-05-14,14,Direct Client - Web,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,4,0,766.39,598.21,EUR
BK-025094,2025-02-20,2025-04-05,2025-04-06,18,Thai Smile Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Cancelled,11,1,1671.26,952.27,EUR
BK-025095,2025-02-19,2025-05-19,2025-05-20,3,Pacific Coast Tours,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,8,0,880.67,650.39,EUR
BK-025096,2025-02-25,2025-03-06,2025-03-07,10,Seoul Wanderers Co.,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,4,0,325.97,248.6,EUR
BK-025097,2025-02-20,2025-03-05,2025-03-06,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,1,Marie Dubois,Completed,5,0,553.53,408.42,EUR
BK-025098,2025-02-13,2025-05-06,2025-05-09,9,Maple Leaf Journeys,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Completed,1,3,177.03,113.39,EUR
BK-025099,2025-02-25,2025-05-03,2025-05-05,10,Seoul Wanderers Co.,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,10,2,1603.1,949.05,EUR
BK-025100,2025-02-10,2025-03-03,2025-03-05,3,Pacific Coast Tours,1,City Walking Tour,Tour,Paris,3,Sophie Laurent,Completed,9,2,1296.7,1020.9,EUR
BK-025101,2025-02-19,2025-02-24,2025-02-27,6,Southern Cross Holidays,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,6,3,331.35,213.16,EUR
BK-025102,2025-02-04,2025-04-23,2025-04-24,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,4,Jean-Luc Bernard,Completed,8,0,594.88,393.77,EUR
BK-025103,2025-02-01,2025-03-30,2025-04-02,1,Sakura Travel Group,19,Ski Package Alps,Tour,Chamonix,7,Isabelle Leroy,Completed,2,3,372.46,244.31,EUR
BK-025104,2025-02-07,2025-03-26,2025-03-27,18,Thai Smile Holidays,4,Seine River Cruise,Tour,Paris,5,Camille Moreau,Completed,9,1,726.72,553.73,EUR
BK-025105,2025-02-25,2025-04-13,2025-04-15,18,Thai Smile Holidays,19,Ski Package Alps,Tour,Chamonix,3,Sophie Laurent,Completed,8,2,955.63,540.31,EUR
BK-025106,2025-02-20,2025-03-09,2025-03-12,20,Swiss Premium Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,2,Pierre Martin,Cancelled,6,3,649.8,466.69,EUR
BK-025107,2025-02-20,2025-02-24,2025-02-25,17,Andalucia Sun Tours,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,8,0,909.66,504.73,EUR
BK-025108,2025-02-08,2025-03-26,2025-04-06,5,Gulf Luxury Travel,3,Hotel Le Marais,Accommodation,Paris,1,Marie Dubois,Cancelled,10,11,31455.23,19335.71,EUR
BK-025109,2025-02-23,2025-04-14,2025-04-15,11,Roma Viaggi SRL,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Cancelled,4,0,622.34,435.78,EUR
BK-025110,2025-02-18,2025-04-04,2025-04-05,7,Beijing Star International,14,Versailles Day Trip,Tour,Versailles,8,Thomas Roux,Completed,6,1,810.38,549.42,EUR
BK-025111,2025-02-19,2025-05-19,2025-05-23,18,Thai Smile Holidays,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,12,4,10692.52,8208.4,EUR
BK-025112,2025-02-17,2025-03-01,2025-03-03,8,Nordic Explorers AB,3,Hotel Le Marais,Accommodation,Paris,4,Jean-Luc Bernard,Cancelled,8,2,3915.65,3012.52,EUR
BK-025113,2025-02-07,2025-03-05,2025-03-07,8,Nordic Explorers AB,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,5,2,311.15,241.55,EUR
BK-025114,2025-02-15,2025-02-28,2025-03-03,17,Andalucia Sun Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,10,3,1124.39,687.48,EUR
BK-025115,2025-02-25,2025-05-15,2025-05-16,17,Andalucia Sun Tours,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,4,0,444.03,263.33,EUR
BK-025116,2025-02-27,2025-05-03,2025-05-04,2,Alpine Adventures GmbH,5,Wine Tasting Bordeaux,Tour,Bordeaux,5,Camille Moreau,Completed,5,1,639.29,456.9,EUR
BK-025117,2025-02-28,2025-04-10,2025-04-13,17,Andalucia Sun Tours,4,Seine River Cruise,Tour,Paris,2,Pierre Martin,Completed,7,3,1274.74,887.9,EUR
BK-025118,2025-02-26,2025-03-03,2025-03-04,11,Roma Viaggi SRL,10,Mont Blanc Excursion,Tour,Chamonix,1,Marie Dubois,Completed,1,1,155.5,119.17,EUR
BK-025119,2025-02-10,2025-03-04,2025-03-06,4,Voyages Lumiere,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,1,2,155.98,106.81,EUR
BK-025120,2025-02-27,2025-03-28,2025-03-29,16,Mumbai Getaways Pvt,4,Seine River Cruise,Tour,Paris,8,Thomas Roux,Completed,11,1,1005.02,617.45,EUR
BK-025121,2025-02-02,2025-03-18,2025-03-28,6,Southern Cross Holidays,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,12,10,35741.83,20470.07,EUR
BK-025122,2025-02-08,2025-03-25,2025-03-26,8,Nordic Explorers AB,17,Strasbourg Christmas Tour,Tour,Strasbourg,7,Isabelle Leroy,Completed,9,0,670.44,395.94,EUR
BK-025123,2025-02-11,2025-03-03,2025-03-15,16,Mumbai Getaways Pvt,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,9,12,19371.39,12047.81,EUR
BK-025124,2025-02-03,2025-03-25,2025-03-26,2,Alpine Adventures GmbH,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,3,0,169.6,99.08,EUR
BK-025125,2025-02-05,2025-03-12,2025-03-15,13,Direct Client - Walk-in,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,5,3,789.28,559.63,EUR
BK-025126,2025-02-07,2025-03-29,2025-03-30,4,Voyages Lumiere,5,Wine Tasting Bordeaux,Tour,Bordeaux,4,Jean-Luc Bernard,Completed,12,1,1198.85,849.08,EUR
BK-025127,2025-02-08,2025-03-15,2025-03-18,18,Thai Smile Holidays,9,Lyon Food Tour,Tour,Lyon,6,Nicolas Petit,Completed,1,3,138.49,104.55,EUR
BK-025128,2025-02-27,2025-05-06,2025-05-08,12,Kiwi Adventures Ltd,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,11,2,2053.89,1429.48,EUR
BK-025129,2025-02-15,2025-03-06,2025-03-07,10,Seoul Wanderers Co.,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,3,0,327.14,242.37,EUR
BK-025130,2025-02-09,2025-03-21,2025-03-22,15,Horizon Corp Events,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,7,0,592.48,363.95,EUR
BK-025131,2025-02-09,2025-03-31,2025-04-01,10,Seoul Wanderers Co.,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Completed,5,0,478.87,346.43,EUR
BK-025132,2025-02-10,2025-04-18,2025-05-01,10,Seoul Wanderers Co.,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,3,13,6458.79,4687.97,EUR
BK-025133,2025-02-17,2025-04-27,2025-04-28,10,Seoul Wanderers Co.,13,Private Car Service,Transfer,Multi-city,7,Isabelle Leroy,Completed,6,0,802.5,618.88,EUR
BK-025134,2025-02-01,2025-03-06,2025-03-08,16,Mumbai Getaways Pvt,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,3,2,603.83,473.88,EUR
BK-025135,2025-02-25,2025-04-22,2025-05-02,16,Mumbai Getaways Pvt,20,Hotel Negresco Nice,Accommodation,Nice,6,Nicolas Petit,Completed,5,10,11113.61,7821.89,EUR
BK-025136,2025-02-16,2025-03-05,2025-03-06,12,Kiwi Adventures Ltd,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Cancelled,3,0,223.45,129.35,EUR
BK-025137,2025-02-25,2025-02-26,2025-02-27,9,Maple Leaf Journeys,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Completed,3,1,279.59,163.38,EUR
BK-025138,2025-02-28,2025-04-28,2025-04-29,15,Horizon Corp Events,5,Wine Tasting Bordeaux,Tour,Bordeaux,5,Camille Moreau,Completed,2,0,279.76,178.03,EUR
BK-025139,2025-02-02,2025-04-30,2025-05-01,14,Direct Client - Web,2,Airport Transfer,Transfer,Paris,4,Jean-Luc Bernard,Completed,3,0,174.51,135.99,EUR
BK-025140,2025-02-22,2025-05-14,2025-05-17,15,Horizon Corp Events,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Cancelled,4,3,773.63,456.31,EUR
BK-025141,2025-02-17,2025-04-02,2025-04-03,15,Horizon Corp Events,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,6,1,914.15,627.58,EUR
BK-025142,2025-02-06,2025-04-01,2025-04-04,3,Pacific Coast Tours,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,6,3,5712.04,4180.16,EUR
BK-025143,2025-02-12,2025-04-18,2025-04-19,17,Andalucia Sun Tours,19,Ski Package Alps,Tour,Chamonix,2,Pierre Martin,Completed,2,0,339.7,237.93,EUR
BK-025144,2025-02-18,2025-03-06,2025-03-20,18,Thai Smile Holidays,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,5,14,8149.67,5791.41,EUR
BK-025145,2025-02-07,2025-03-05,2025-03-07,11,Roma Viaggi SRL,19,Ski Package Alps,Tour,Chamonix,4,Jean-Luc Bernard,Completed,5,2,396.6,246.27,EUR
BK-025146,2025-02-23,2025-03-08,2025-03-16,5,Gulf Luxury Travel,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Completed,5,8,3745.25,2926.53,EUR
